insee_code,city_code,zip_code,label,latitude,longitude,department_name,department_number,region_name,region_geojson_name
25620,"ville du pont",25650,"ville du pont",46.999873398,6.498147193,doubs,25,bourgogne-franche-comté,Bourgogne-Franche-Comté
25624,"villers grelot",25640,"villers grelot",47.361512085,6.235167025,doubs,25,bourgogne-franche-comté,Bourgogne-Franche-Comté
25615,"villars les blamont",25310,"villars les blamont",47.368383721,6.871414913,doubs,25,bourgogne-franche-comté,Bourgogne-Franche-Comté
25619,"les villedieu",25240,"les villedieu",46.713906258,6.26583065,doubs,25,bourgogne-franche-comté,Bourgogne-Franche-Comté
25622,"villers buzon",25170,"villers buzon",47.228558434,5.852186748,doubs,25,bourgogne-franche-comté,Bourgogne-Franche-Comté
25625,"villers la combe",25510,"villers la combe",47.240809828,6.473842387,doubs,25,bourgogne-franche-comté,Bourgogne-Franche-Comté
25627,"villers sous chalamont",25270,"villers sous chalamont",46.901588322,6.045328224,doubs,25,bourgogne-franche-comté,Bourgogne-Franche-Comté
25632,voujeaucourt,25420,voujeaucourt,47.473552905,6.782505604,doubs,25,bourgogne-franche-comté,Bourgogne-Franche-Comté
02102,"bouconville vauclair",02860,"bouconville vauclair",49.460193485,3.756684634,aisne,02,hauts-de-france,Hauts-de-France
02105,bouresches,02400,bouresches,49.067056293,3.316703204,aisne,02,hauts-de-france,Hauts-de-France
02124,"brissy hamegicourt",02240,"brissy hamegicourt",49.742857871,3.399923608,aisne,02,hauts-de-france,Hauts-de-France
02125,brumetz,02810,brumetz,49.110351585,3.153350725,aisne,02,hauts-de-france,Hauts-de-France
02126,brunehamel,02360,brunehamel,49.771382057,4.186261479,aisne,02,hauts-de-france,Hauts-de-France
02131,"bucy le long",02880,"bucy le long",49.387973822,3.398519722,aisne,02,hauts-de-france,Hauts-de-France
02139,"caillouel crepigny",02300,"caillouel crepigny",49.617755672,3.121707969,aisne,02,hauts-de-france,Hauts-de-France
02140,camelin,02300,camelin,49.52049848,3.127624347,aisne,02,hauts-de-france,Hauts-de-France
02150,"cerny en laonnois",02860,"cerny en laonnois",49.450196586,3.679121433,aisne,02,hauts-de-france,Hauts-de-France
02157,chambry,02000,chambry,49.598625529,3.671806573,aisne,02,hauts-de-france,Hauts-de-France
02160,chaourse,02340,chaourse,49.70058224,3.985961293,aisne,02,hauts-de-france,Hauts-de-France
02165,charmes,02800,charmes,49.650915124,3.384799677,aisne,02,hauts-de-france,Hauts-de-France
02172,chaudun,02200,chaudun,49.315257363,3.252722944,aisne,02,hauts-de-france,Hauts-de-France
02173,chauny,02300,chauny,49.619538899,3.219139283,aisne,02,hauts-de-france,Hauts-de-France
02185,"chezy en orxois",02810,"chezy en orxois",49.126870891,3.168015889,aisne,02,hauts-de-france,Hauts-de-France
02191,"chivy les etouvelles",02000,"chivy les etouvelles",49.532848303,3.585053697,aisne,02,hauts-de-france,Hauts-de-France
02195,"ciry salsogne",02220,"ciry salsogne",49.367262408,3.467612315,aisne,02,hauts-de-france,Hauts-de-France
02199,clastres,02440,clastres,49.749158544,3.230539083,aisne,02,hauts-de-france,Hauts-de-France
02501,montchalons,02860,montchalons,49.513778836,3.727459479,aisne,02,hauts-de-france,Hauts-de-France
02508,monthenault,02860,monthenault,49.489769799,3.655508134,aisne,02,hauts-de-france,Hauts-de-France
02512,"montigny l allier",02810,"montigny l allier",49.122370638,3.107996308,aisne,02,hauts-de-france,Hauts-de-France
02514,"montigny lengrain",02290,"montigny lengrain",49.372578828,3.099063795,aisne,02,hauts-de-france,Hauts-de-France
02520,"mont notre dame",02220,"mont notre dame",49.292397628,3.582216807,aisne,02,hauts-de-france,Hauts-de-France
02522,"mont st jean",02360,"mont st jean",49.792702607,4.210227315,aisne,02,hauts-de-france,Hauts-de-France
02533,"muret et crouttes",02210,"muret et crouttes",49.278626123,3.434628893,aisne,02,hauts-de-france,Hauts-de-France
02540,"nesles la montagne",02400,"nesles la montagne",48.999750332,3.44605178,aisne,02,hauts-de-france,Hauts-de-France
02541,"neufchatel sur aisne",02190,"neufchatel sur aisne",49.436580849,4.024031385,aisne,02,hauts-de-france,Hauts-de-France
02558,"le nouvion en thierache",02170,"le nouvion en thierache",50.008566787,3.809358313,aisne,02,hauts-de-france,Hauts-de-France
02566,ognes,02300,ognes,49.614542455,3.191108052,aisne,02,hauts-de-france,Hauts-de-France
02572,orainville,02190,orainville,49.375881407,4.016154951,aisne,02,hauts-de-france,Hauts-de-France
02576,"osly courtil",02290,"osly courtil",49.399369702,3.237910386,aisne,02,hauts-de-france,Hauts-de-France
02583,"pancy courtecon",02860,"pancy courtecon",49.46035579,3.649818372,aisne,02,hauts-de-france,Hauts-de-France
02584,papleux,02260,papleux,50.017614944,3.880061553,aisne,02,hauts-de-france,Hauts-de-France
02585,"parcy et tigny",02210,"parcy et tigny",49.270195121,3.329041936,aisne,02,hauts-de-france,Hauts-de-France
02587,parfondru,02840,parfondru,49.538438581,3.703323738,aisne,02,hauts-de-france,Hauts-de-France
02590,"pargny la dhuys",02330,"pargny la dhuys",48.954292173,3.563228277,aisne,02,hauts-de-france,Hauts-de-France
02591,"pargny les bois",02270,"pargny les bois",49.73198721,3.617572589,aisne,02,hauts-de-france,Hauts-de-France
02592,parpeville,02240,parpeville,49.794619132,3.564481061,aisne,02,hauts-de-france,Hauts-de-France
02800,viffort,02540,viffort,48.957893106,3.469516322,aisne,02,hauts-de-france,Hauts-de-France
02806,"villeneuve sur fere",02130,"villeneuve sur fere",49.170863583,3.4754559240000003,aisne,02,hauts-de-france,Hauts-de-France
02815,"villers st christophe",02590,"villers st christophe",49.779716306,3.09133152,aisne,02,hauts-de-france,Hauts-de-France
02833,wimy,02500,wimy,49.948014627,3.997490476,aisne,02,hauts-de-france,Hauts-de-France
05142,"st firmin",05800,"st firmin en valgodemard",44.793514305,6.025693765,hautes-alpes,05,"provence-alpes-côte d'azur","Provence-Alpes-Côte d'Azur"
02101,"bosmont sur serre",02250,"bosmont sur serre",49.739164547,3.866951038,aisne,02,hauts-de-france,Hauts-de-France
02104,bouffignereux,02160,bouffignereux,49.378528828,3.846143285,aisne,02,hauts-de-france,Hauts-de-France
02107,"bourguignon sous coucy",02300,"bourguignon sous coucy",49.543351686,3.154672717,aisne,02,hauts-de-france,Hauts-de-France
02111,"brancourt en laonnois",02320,"brancourt en laonnois",49.516508164,3.412722641,aisne,02,hauts-de-france,Hauts-de-France
02115,"braye en laonnois",02000,"braye en laonnois",49.437398745,3.609863828,aisne,02,hauts-de-france,Hauts-de-France
02120,brenelle,02220,brenelle,49.368284047,3.54436136,aisne,02,hauts-de-france,Hauts-de-France
02122,brie,02870,brie,49.597375488,3.473167317,aisne,02,hauts-de-france,Hauts-de-France
02128,"bruyeres et montberault",02860,"bruyeres et montberault",49.524775786,3.669533869,aisne,02,hauts-de-france,Hauts-de-France
02142,castres,02680,castres,49.800742628,3.253372217,aisne,02,hauts-de-france,Hauts-de-France
02155,chaillevois,02000,chaillevois,49.508011773,3.522228189,aisne,02,hauts-de-france,Hauts-de-France
07006,"albon d ardeche",07190,"albon d ardeche",44.814986241,4.42533053,ardèche,07,auvergne-rhône-alpes,Auvergne-Rhône-Alpes
02167,chassemy,02370,chassemy,49.377956997,3.5022180460000003,aisne,02,hauts-de-france,Hauts-de-France
02168,"chateau thierry",02400,"chateau thierry",49.056425662,3.381541175,aisne,02,hauts-de-france,Hauts-de-France
07010,annonay,07100,annonay,45.24633989,4.651027131,ardèche,07,auvergne-rhône-alpes,Auvergne-Rhône-Alpes
02169,"chatillon les sons",02270,"chatillon les sons",49.761912822,3.702869899,aisne,02,hauts-de-france,Hauts-de-France
02170,"chatillon sur oise",02240,"chatillon sur oise",49.793931936,3.416909399,aisne,02,hauts-de-france,Hauts-de-France
02179,"chery chartreuve",02220,"chery chartreuve",49.255681433,3.604732022,aisne,02,hauts-de-france,Hauts-de-France
07017,"les assions",07140,"les assions",44.425050124,4.184546969,ardèche,07,auvergne-rhône-alpes,Auvergne-Rhône-Alpes
02180,"chery les pouilly",02000,"chery les pouilly",49.648935895,3.593859599,aisne,02,hauts-de-france,Hauts-de-France
07030,beauvene,07190,beauvene,44.869254781,4.511902169,ardèche,07,auvergne-rhône-alpes,Auvergne-Rhône-Alpes
02188,chigny,02120,chigny,49.930254202,3.776579181,aisne,02,hauts-de-france,Hauts-de-France
02194,cilly,02250,cilly,49.749214967,3.840427798,aisne,02,hauts-de-france,Hauts-de-France
07033,bessas,07150,bessas,44.337648804,4.298027723,ardèche,07,auvergne-rhône-alpes,Auvergne-Rhône-Alpes
07041,"boulieu les annonay",07100,"boulieu les annonay",45.267247358,4.64531343,ardèche,07,auvergne-rhône-alpes,Auvergne-Rhône-Alpes
07092,freyssenet,07000,freyssenet,44.688564128,4.546249145,ardèche,07,auvergne-rhône-alpes,Auvergne-Rhône-Alpes
07100,gravieres,07140,gravieres,44.421176818,4.071956856,ardèche,07,auvergne-rhône-alpes,Auvergne-Rhône-Alpes
07134,"laurac en vivarais",07110,"laurac en vivarais",44.503712977,4.288051747,ardèche,07,auvergne-rhône-alpes,Auvergne-Rhône-Alpes
07147,"malarce sur la thines",07140,"malarce sur la thines",44.47842111,4.050331709,ardèche,07,auvergne-rhône-alpes,Auvergne-Rhône-Alpes
07149,"marcols les eaux",07190,"marcols les eaux",44.805857591,4.389352756,ardèche,07,auvergne-rhône-alpes,Auvergne-Rhône-Alpes
07162,montreal,07110,montreal,44.518242755,4.294294724,ardèche,07,auvergne-rhône-alpes,Auvergne-Rhône-Alpes
07165,belsentes,07160,belsentes,44.915172091,4.501873879,ardèche,07,auvergne-rhône-alpes,Auvergne-Rhône-Alpes
07187,prunet,07110,prunet,44.595386971,4.254443305,ardèche,07,auvergne-rhône-alpes,Auvergne-Rhône-Alpes
07193,rocher,07110,rocher,44.580743053,4.279673268,ardèche,07,auvergne-rhône-alpes,Auvergne-Rhône-Alpes
07207,"st alban auriolles",07120,"st alban auriolles",44.434362261,4.294617257,ardèche,07,auvergne-rhône-alpes,Auvergne-Rhône-Alpes
07233,"st etienne de serre",07190,"st etienne de serre",44.801469013,4.523351508,ardèche,07,auvergne-rhône-alpes,Auvergne-Rhône-Alpes
07239,"st genest lachamp",07160,"st genest lachamp",44.844258846,4.424403779,ardèche,07,auvergne-rhône-alpes,Auvergne-Rhône-Alpes
07274,"st maurice en chalencon",07190,"st maurice en chalencon",44.854713177,4.582378545,ardèche,07,auvergne-rhône-alpes,Auvergne-Rhône-Alpes
07281,"st peray",07130,"st peray",44.940900268,4.824380067,ardèche,07,auvergne-rhône-alpes,Auvergne-Rhône-Alpes
07293,"st romain de lerps",07130,"st romain de lerps",44.976021002,4.796591138,ardèche,07,auvergne-rhône-alpes,Auvergne-Rhône-Alpes
07306,sampzon,07120,sampzon,44.412648109,4.331865524,ardèche,07,auvergne-rhône-alpes,Auvergne-Rhône-Alpes
07307,sanilhac,07110,sanilhac,44.532932661,4.231771763,ardèche,07,auvergne-rhône-alpes,Auvergne-Rhône-Alpes
07316,soyons,07130,soyons,44.891795842,4.851099731,ardèche,07,auvergne-rhône-alpes,Auvergne-Rhône-Alpes
02500,montbrehain,02110,montbrehain,49.964774581,3.356345656,aisne,02,hauts-de-france,Hauts-de-France
02504,"montescourt lizerolles",02440,"montescourt lizerolles",49.735843297,3.261878148,aisne,02,hauts-de-france,Hauts-de-France
07330,"vallon pont d arc",07150,"vallon pont d arc",44.400362094,4.405442855,ardèche,07,auvergne-rhône-alpes,Auvergne-Rhône-Alpes
02515,"montigny les conde",02330,"montigny les conde",48.983232726,3.566517221,aisne,02,hauts-de-france,Hauts-de-France
07334,"les vans",07140,"les vans",44.392227568,4.114704212,ardèche,07,auvergne-rhône-alpes,Auvergne-Rhône-Alpes
02516,"montigny sous marle",02250,"montigny sous marle",49.741394451,3.804042798,aisne,02,hauts-de-france,Hauts-de-France
02519,montloue,02340,montloue,49.667813906,4.062955359,aisne,02,hauts-de-france,Hauts-de-France
02524,"mont st pere",02400,"mont st pere",49.081931195,3.476999705,aisne,02,hauts-de-france,Hauts-de-France
07341,"villeneuve de berg",07170,"villeneuve de berg",44.549110618,4.503596816,ardèche,07,auvergne-rhône-alpes,Auvergne-Rhône-Alpes
02528,mortefontaine,02600,mortefontaine,49.336522127,3.081227765,aisne,02,hauts-de-france,Hauts-de-France
02536,"nampteuil sous muret",02200,"nampteuil sous muret",49.305284958,3.433858092,aisne,02,hauts-de-france,Hauts-de-France
02542,neuflieux,02300,neuflieux,49.617084777,3.159479468,aisne,02,hauts-de-france,Hauts-de-France
02543,"neuilly st front",02470,"neuilly st front",49.162859433,3.264251606,aisne,02,hauts-de-france,Hauts-de-France
02553,"nizy le comte",02150,"nizy le comte",49.574436225,4.030266889,aisne,02,hauts-de-france,Hauts-de-France
02557,"noroy sur ourcq",02600,"noroy sur ourcq",49.204123313,3.207797063,aisne,02,hauts-de-france,Hauts-de-France
02559,"nouvion et catillon",02270,"nouvion et catillon",49.707297768,3.493588723,aisne,02,hauts-de-france,Hauts-de-France
02567,ohis,02500,ohis,49.918552317,4.011905333,aisne,02,hauts-de-france,Hauts-de-France
02595,"passy sur marne",02850,"passy sur marne",49.066037275,3.574160645,aisne,02,hauts-de-france,Hauts-de-France
02598,pernant,02200,pernant,49.375849613,3.229862367,aisne,02,hauts-de-france,Hauts-de-France
02809,"villers agron aiguizy",02130,"villers agron aiguizy",49.163077859,3.716339895,aisne,02,hauts-de-france,Hauts-de-France
02832,"wiege faty",02120,"wiege faty",49.883202459,3.713383147,aisne,02,hauts-de-france,Hauts-de-France
09002,"aigues vives",09600,"aigues vives",43.000605933,1.877001309,ariège,09,occitanie,Occitanie
09004,albies,09310,albies,42.75449595,1.698141074,ariège,09,occitanie,Occitanie
09009,alzen,09240,alzen,42.981477991,1.455583307,ariège,09,occitanie,Occitanie
09011,antras,09800,antras,42.873136055,0.901076172,ariège,09,occitanie,Occitanie
09012,appy,09250,appy,42.804212622,1.741572347,ariège,09,occitanie,Occitanie
09016,arnave,09400,arnave,42.852578527,1.6462588500000002,ariège,09,occitanie,Occitanie
09017,"arrien en bethmale",09800,"arrien en bethmale",42.877897905,1.036286961,ariège,09,occitanie,Occitanie
09024,aston,09310,aston,42.681045186,1.659353899,ariège,09,occitanie,Occitanie
09037,barjac,09230,barjac,43.062358722,1.134894033,ariège,09,occitanie,Occitanie
09050,benagues,09100,benagues,43.077767567,1.609995993,ariège,09,occitanie,Occitanie
09052,besset,09500,besset,43.072394781,1.846291671,ariège,09,occitanie,Occitanie
09053,bestiac,09250,bestiac,42.785299496,1.799260845,ariège,09,occitanie,Occitanie
09054,betchat,09160,betchat,43.084337113,1.02905351,ariège,09,occitanie,Occitanie
09056,bezac,09100,bezac,43.152935541,1.5735185180000002,ariège,09,occitanie,Occitanie
09059,"bonac irazein",09800,"bonac irazein",42.840298273,0.982966446,ariège,09,occitanie,Occitanie
09064,bouan,09310,bouan,42.792392257,1.643365341,ariège,09,occitanie,Occitanie
09065,boussenac,09320,boussenac,42.907697093,1.391199599,ariège,09,occitanie,Occitanie
09068,burret,09000,burret,42.951550607,1.472306905,ariège,09,occitanie,Occitanie
09072,calzan,09120,calzan,43.033346295,1.741123428,ariège,09,occitanie,Occitanie
09080,"carla de roquefort",09300,"carla de roquefort",42.975332692,1.7620467190000002,ariège,09,occitanie,Occitanie
09082,"castelnau durban",09420,"castelnau durban",42.992428714,1.338333517,ariège,09,occitanie,Occitanie
09083,casteras,09130,casteras,43.127912251,1.403548506,ariège,09,occitanie,Occitanie
09084,castex,09350,castex,43.166036647,1.319505787,ariège,09,occitanie,Occitanie
09090,cazaux,09120,cazaux,43.052924497,1.519269138,ariège,09,occitanie,Occitanie
05152,"st maurice en valgodemard",05800,"st maurice en valgodemard",44.798496053,6.112547256,hautes-alpes,05,"provence-alpes-côte d'azur","Provence-Alpes-Côte d'Azur"
07058,chassiers,07110,chassiers,44.566071049,4.301942115,ardèche,07,auvergne-rhône-alpes,Auvergne-Rhône-Alpes
07062,chazeaux,07110,chazeaux,44.595318348,4.298677117,ardèche,07,auvergne-rhône-alpes,Auvergne-Rhône-Alpes
07070,cornas,07130,cornas,44.965893212,4.841157717,ardèche,07,auvergne-rhône-alpes,Auvergne-Rhône-Alpes
07072,coux,07000,coux,44.743230369,4.622473789,ardèche,07,auvergne-rhône-alpes,Auvergne-Rhône-Alpes
07077,darbres,07170,darbres,44.659793314,4.515767253,ardèche,07,auvergne-rhône-alpes,Auvergne-Rhône-Alpes
07082,dornas,07160,dornas,44.851597834,4.357764189,ardèche,07,auvergne-rhône-alpes,Auvergne-Rhône-Alpes
07132,largentiere,07110,largentiere,44.533435177,4.301173733,ardèche,07,auvergne-rhône-alpes,Auvergne-Rhône-Alpes
07150,mariac,07160,mariac,44.885755486,4.353058652,ardèche,07,auvergne-rhône-alpes,Auvergne-Rhône-Alpes
07163,montselgues,07140,montselgues,44.533398573,4.003739641,ardèche,07,auvergne-rhône-alpes,Auvergne-Rhône-Alpes
07186,privas,07000,privas,44.722434276,4.594124449,ardèche,07,auvergne-rhône-alpes,Auvergne-Rhône-Alpes
07196,rocles,07110,rocles,44.568283822,4.207891882,ardèche,07,auvergne-rhône-alpes,Auvergne-Rhône-Alpes
07222,"st cierge sous le cheylard",07160,"st cierge sous le cheylard",44.926511605,4.453931301,ardèche,07,auvergne-rhône-alpes,Auvergne-Rhône-Alpes
07265,"st marcel les annonay",07100,"st marcel les annonay",45.2886497,4.629391603,ardèche,07,auvergne-rhône-alpes,Auvergne-Rhône-Alpes
07284,"st pierre st jean",07140,"st pierre st jean",44.48245206,4.101861085,ardèche,07,auvergne-rhône-alpes,Auvergne-Rhône-Alpes
07286,"st pierreville",07190,"st pierreville",44.818862746,4.481469211,ardèche,07,auvergne-rhône-alpes,Auvergne-Rhône-Alpes
39007,alieze,39270,alieze,46.585078016,5.58585556,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
39016,arinthod,39240,arinthod,46.393818871,5.582269114,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
39017,arlay,39140,arlay,46.765371686,5.537548031,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
39021,"la chailleuse",39270,"la chailleuse",46.581654364,5.526378282,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
39028,aumont,39800,aumont,46.916358761,5.633131722,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
39031,auxange,39700,auxange,47.177696691,5.654431375,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
39032,"avignon les st claude",39200,"avignon les st claude",46.401415232,5.841108907,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
39037,bans,39380,bans,46.982403501,5.580664055,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
39042,baverans,39100,baverans,47.105995408,5.536574226,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
39043,"beaufort orbagna",39190,"beaufort orbagna",46.585163377,5.434623271,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
39047,bellefontaine,39400,bellefontaine,46.556551899,6.082359393,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
39048,belmont,39380,belmont,47.028201675,5.605061014,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
39049,bersaillin,39800,bersaillin,46.857207383,5.595263907,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
39072,bracon,39110,bracon,46.925701949,5.868310395,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
39081,buvilly,39800,buvilly,46.869681049,5.725636745,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
39086,cernon,39240,cernon,46.412315932,5.643405536,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
39091,"les chalesmes",39150,"les chalesmes",46.692139123,6.026439714,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
39108,charency,39250,charency,46.766948662,5.991886106,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
39109,charezier,39130,charezier,46.614530533,5.726955677,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
39114,"chateau chalon",39210,"chateau chalon",46.759243277,5.648414693,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
39119,"le chateley",39230,"le chateley",46.879800002,5.5442929450000005,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
39122,chatillon,39130,chatillon,46.663026475,5.727169626,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
39130,nanchez,39150,nanchez,46.500781245,5.861824827,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
39133,"chaux champagny",39110,"chaux champagny",46.884154623,5.879711162,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
39145,chille,39570,chille,46.693041196,5.571909283,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
39147,"chilly sur salins",39110,"chilly sur salins",46.870199969,5.858210036,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
39149,"chissey sur loue",39380,"chissey sur loue",47.060399995,5.740191409,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
39160,commenailles,39140,commenailles,46.805895385,5.437128703,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
39170,courlans,39570,courlans,46.676012788,5.487388674,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
39171,courlaoux,39570,courlaoux,46.669676119,5.449171257,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
39172,courtefontaine,39700,courtefontaine,47.132677999,5.792778762,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
39175,coyron,39260,coyron,46.512641842,5.697033148,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
39177,hauteroche,39570,hauteroche,46.699491802,5.697212623,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
39179,crenans,39260,crenans,46.466529395,5.7419862340000005,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
39182,crissey,39100,crissey,47.051054482,5.478654585,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
39190,dampierre,39350,dampierre,47.173242784,5.742542149,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
39192,denezieres,39130,denezieres,46.623880768,5.801157366,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
39193,"le deschaux",39120,"le deschaux",46.950886325,5.498571507,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
39196,"les deux fays",39230,"les deux fays",46.885617586,5.487783703,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
39197,digna,39190,digna,46.518360263,5.38498466,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
39198,dole,39100,dole,47.075502708,5.500897034,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
39200,"dompierre sur mont",39270,"dompierre sur mont",46.562417185,5.612866077,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
39204,dramelay,39240,dramelay,46.404302536,5.52954359,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
39209,"val d epy",39160,"val d epy",46.389785344,5.397605725,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
39210,equevillon,39300,equevillon,46.760836092,5.9428508650000005,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
09008,alos,09200,alos,42.897888566,1.129211246,ariège,09,occitanie,Occitanie
39216,etival,39130,etival,46.492221957,5.793862303,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
09015,arignac,09400,arignac,42.87585768,1.595543477,ariège,09,occitanie,Occitanie
39236,francheville,39230,francheville,46.836292538,5.502884384,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
09020,artigues,09460,artigues,42.689846976,2.037910827,ariège,09,occitanie,Occitanie
39240,"le frasnois",39130,"le frasnois",46.636351633,5.890811397,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
09029,"aulus les bains",09140,"aulus les bains",42.766542296,1.355768892,ariège,09,occitanie,Occitanie
39248,geraise,39110,geraise,46.958660024,5.954886904,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
09034,balacet,09800,balacet,42.887117793,0.98278804,ariège,09,occitanie,Occitanie
39249,germigney,39380,germigney,47.037391858,5.6858203320000005,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
09039,"la bastide de bousignac",09500,"la bastide de bousignac",43.058173549,1.884852447,ariège,09,occitanie,Occitanie
39251,gevingey,39570,gevingey,46.638116747,5.50962812,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
09042,"la bastide de serou",09240,"la bastide de serou",43.024895448,1.392649757,ariège,09,occitanie,Occitanie
39258,"grande riviere chateau",39150,"grande riviere chateau",46.528638867,5.909426948,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
09043,"la bastide sur l hers",09600,"la bastide sur l hers",42.950959843,1.89986243,ariège,09,occitanie,Occitanie
39261,"graye et charnay",39320,"graye et charnay",46.473281265,5.44835224,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
09048,belloc,09600,belloc,43.00739017,1.933669882,ariège,09,occitanie,Occitanie
39268,ivrey,39110,ivrey,46.989178766,5.896461266,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
09051,benaix,09300,benaix,42.895305448,1.850852879,ariège,09,occitanie,Occitanie
39272,"ladoye sur seille",39210,"ladoye sur seille",46.767223289,5.682794409,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
09055,bethmale,09800,bethmale,42.853965958,1.07673861,ariège,09,occitanie,Occitanie
09062,"bordes uchentein",09800,"bordes uchentein",42.837369269,1.032045893,ariège,09,occitanie,Occitanie
39279,larnaud,39140,larnaud,46.706103332,5.457630233,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
09067,brie,09700,brie,43.206824744,1.517381142,ariège,09,occitanie,Occitanie
39282,"la latette",39250,"la latette",46.752350191,6.095555289,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
09073,camarade,09290,camarade,43.069587717,1.277445001,ariège,09,occitanie,Occitanie
39286,"lavans les st claude",39170,"lavans les st claude",46.38753267,5.769814173,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
09074,camon,09500,camon,43.021739562,1.962204382,ariège,09,occitanie,Occitanie
09078,carcanieres,09460,carcanieres,42.707804729,2.123895517,ariège,09,occitanie,Occitanie
09089,"cazals des bayles",09500,"cazals des bayles",43.092880528,1.939678458,ariège,09,occitanie,Occitanie
39288,lavigny,39210,lavigny,46.716723376,5.605508663,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
09094,cerizols,09230,cerizols,43.119836867,1.067612925,ariège,09,occitanie,Occitanie
09096,"chateau verdun",09310,"chateau verdun",42.781483366,1.677300872,ariège,09,occitanie,Occitanie
39289,lect,39260,lect,46.394732447,5.672467609,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
39291,lemuy,39110,lemuy,46.889451599,5.982617343,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
39292,lent,39300,lent,46.75111933,5.976163891,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
39298,longcochon,39250,longcochon,46.770954536,6.075184305,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
39305,"la loye",39380,"la loye",47.030432038,5.552809277,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
39314,marnezia,39270,marnezia,46.575761446,5.636094441,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
39325,mesnay,39600,mesnay,46.900018759,5.818250676,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
39331,mignovillard,39250,mignovillard,46.77774079,6.140716692,jura,39,bourgogne-franche-comté,Bourgogne-Franche-Comté
